时间戳,时间,分组ID,分组标签,无符号1_值,无符号1_十六进制,无符号2_值,无符号2_十六进制,无符号4_值,无符号4_十六进制,有符号1_值,有符号1_十六进制,有符号2_值,有符号2_十六进制,有符号4_值,有符号4_十六进制,浮点4_值,浮点4_十六进制,6字节_值,6字节_十六进制
1749190290694,"2025-06-06 14:11:30",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190291694,"2025-06-06 14:11:31",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190292681,"2025-06-06 14:11:32",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190293683,"2025-06-06 14:11:33",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190294681,"2025-06-06 14:11:34",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190295688,"2025-06-06 14:11:35",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190296689,"2025-06-06 14:11:36",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190297691,"2025-06-06 14:11:37",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190298691,"2025-06-06 14:11:38",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190299684,"2025-06-06 14:11:39",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190300690,"2025-06-06 14:11:40",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190301690,"2025-06-06 14:11:41",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190302689,"2025-06-06 14:11:42",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190303688,"2025-06-06 14:11:43",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190304695,"2025-06-06 14:11:44",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190305686,"2025-06-06 14:11:45",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190306683,"2025-06-06 14:11:46",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190307681,"2025-06-06 14:11:47",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190308682,"2025-06-06 14:11:48",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190309681,"2025-06-06 14:11:49",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190310690,"2025-06-06 14:11:50",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190311693,"2025-06-06 14:11:51",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190312696,"2025-06-06 14:11:52",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190313686,"2025-06-06 14:11:53",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190314686,"2025-06-06 14:11:54",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190315685,"2025-06-06 14:11:55",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190316687,"2025-06-06 14:11:56",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190317690,"2025-06-06 14:11:57",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190318687,"2025-06-06 14:11:58",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190319688,"2025-06-06 14:11:59",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190320688,"2025-06-06 14:12:00",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190321692,"2025-06-06 14:12:01",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190322695,"2025-06-06 14:12:02",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190323683,"2025-06-06 14:12:03",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190324686,"2025-06-06 14:12:04",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190325685,"2025-06-06 14:12:05",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190326685,"2025-06-06 14:12:06",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190327682,"2025-06-06 14:12:07",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190328685,"2025-06-06 14:12:08",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190329681,"2025-06-06 14:12:09",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190330681,"2025-06-06 14:12:10",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190331693,"2025-06-06 14:12:11",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190332696,"2025-06-06 14:12:12",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190333695,"2025-06-06 14:12:13",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190334681,"2025-06-06 14:12:14",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190335690,"2025-06-06 14:12:15",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190336691,"2025-06-06 14:12:16",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190337690,"2025-06-06 14:12:17",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190338681,"2025-06-06 14:12:18",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190339695,"2025-06-06 14:12:19",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190340693,"2025-06-06 14:12:20",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190341695,"2025-06-06 14:12:21",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190342685,"2025-06-06 14:12:22",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190343693,"2025-06-06 14:12:23",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190344695,"2025-06-06 14:12:24",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190345689,"2025-06-06 14:12:25",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190346687,"2025-06-06 14:12:26",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190347688,"2025-06-06 14:12:27",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190348689,"2025-06-06 14:12:28",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190349684,"2025-06-06 14:12:29",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190350683,"2025-06-06 14:12:30",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190351683,"2025-06-06 14:12:31",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190352683,"2025-06-06 14:12:32",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190353682,"2025-06-06 14:12:33",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190354686,"2025-06-06 14:12:34",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190355693,"2025-06-06 14:12:35",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190356694,"2025-06-06 14:12:36",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190357686,"2025-06-06 14:12:37",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190358686,"2025-06-06 14:12:38",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190359695,"2025-06-06 14:12:39",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190360684,"2025-06-06 14:12:40",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190361689,"2025-06-06 14:12:41",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190362682,"2025-06-06 14:12:42",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190363681,"2025-06-06 14:12:43",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190364687,"2025-06-06 14:12:44",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190365689,"2025-06-06 14:12:45",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190366685,"2025-06-06 14:12:46",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190367695,"2025-06-06 14:12:47",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190368681,"2025-06-06 14:12:48",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190369684,"2025-06-06 14:12:49",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190370685,"2025-06-06 14:12:50",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190371681,"2025-06-06 14:12:51",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190372695,"2025-06-06 14:12:52",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190373692,"2025-06-06 14:12:53",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190374693,"2025-06-06 14:12:54",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190375682,"2025-06-06 14:12:55",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190376695,"2025-06-06 14:12:56",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190377693,"2025-06-06 14:12:57",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190378692,"2025-06-06 14:12:58",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190379691,"2025-06-06 14:12:59",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190380692,"2025-06-06 14:13:00",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190381691,"2025-06-06 14:13:01",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190382695,"2025-06-06 14:13:02",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190383694,"2025-06-06 14:13:03",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190384686,"2025-06-06 14:13:04",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190385687,"2025-06-06 14:13:05",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190386693,"2025-06-06 14:13:06",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190387687,"2025-06-06 14:13:07",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190388690,"2025-06-06 14:13:08",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190389690,"2025-06-06 14:13:09",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190390696,"2025-06-06 14:13:10",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190391686,"2025-06-06 14:13:11",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190392681,"2025-06-06 14:13:12",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190393687,"2025-06-06 14:13:13",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190394690,"2025-06-06 14:13:14",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190395685,"2025-06-06 14:13:15",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190396686,"2025-06-06 14:13:16",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190397687,"2025-06-06 14:13:17",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190398693,"2025-06-06 14:13:18",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190399693,"2025-06-06 14:13:19",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190400695,"2025-06-06 14:13:20",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190401692,"2025-06-06 14:13:21",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190402691,"2025-06-06 14:13:22",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190403692,"2025-06-06 14:13:23",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190404695,"2025-06-06 14:13:24",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190405685,"2025-06-06 14:13:25",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190406688,"2025-06-06 14:13:26",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190407689,"2025-06-06 14:13:27",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190408687,"2025-06-06 14:13:28",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190409687,"2025-06-06 14:13:29",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190410689,"2025-06-06 14:13:30",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190411696,"2025-06-06 14:13:31",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190412695,"2025-06-06 14:13:32",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190413692,"2025-06-06 14:13:33",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190414684,"2025-06-06 14:13:34",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190415689,"2025-06-06 14:13:35",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190416686,"2025-06-06 14:13:36",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190417690,"2025-06-06 14:13:37",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190418689,"2025-06-06 14:13:38",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190419688,"2025-06-06 14:13:39",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190420685,"2025-06-06 14:13:40",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190421682,"2025-06-06 14:13:41",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190422683,"2025-06-06 14:13:42",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190423683,"2025-06-06 14:13:43",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190424692,"2025-06-06 14:13:44",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190425684,"2025-06-06 14:13:45",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
1749190426691,"2025-06-06 14:13:46",1,"1","170","AA","65535","FFFF","4294967295","FFFFFFFF","-1","FF","-1","FFFF","-1","FFFFFFFF","0.00","28","11 11 11 11 11 11","NAN"
