时间戳,时间,分组ID,分组标签,测试标签_值,测试标签_十六进制,随便什么_值,随便什么_十六进制
1749108484851,"2025-06-05 15:28:04",2,"2","221","DD"
1749108485851,"2025-06-05 15:28:05",1,"1","221","DD","0","00000000"
1749108485851,"2025-06-05 15:28:05",2,"2","221","DD"
1749108486846,"2025-06-05 15:28:06",1,"1","221","DD","0","00000000"
1749108486846,"2025-06-05 15:28:06",2,"2","221","DD"
1749108487839,"2025-06-05 15:28:07",1,"1","221","DD","0","00000000"
1749108487839,"2025-06-05 15:28:07",2,"2","221","DD"
1749108488843,"2025-06-05 15:28:08",1,"1","221","DD","0","00000000"
1749108488843,"2025-06-05 15:28:08",2,"2","221","DD"
1749108489845,"2025-06-05 15:28:09",1,"1","221","DD","0","00000000"
1749108489845,"2025-06-05 15:28:09",2,"2","221","DD"
1749108490845,"2025-06-05 15:28:10",1,"1","221","DD","0","00000000"
1749108490845,"2025-06-05 15:28:10",2,"2","221","DD"
1749108491843,"2025-06-05 15:28:11",1,"1","221","DD","0","00000000"
1749108491843,"2025-06-05 15:28:11",2,"2","221","DD"
1749108492842,"2025-06-05 15:28:12",1,"1","221","DD","0","00000000"
1749108492842,"2025-06-05 15:28:12",2,"2","221","DD"
1749108493843,"2025-06-05 15:28:13",1,"1","221","DD","0","00000000"
1749108493843,"2025-06-05 15:28:13",2,"2","221","DD"
1749108494846,"2025-06-05 15:28:14",1,"1","221","DD","0","00000000"
1749108494846,"2025-06-05 15:28:14",2,"2","221","DD"
1749108495847,"2025-06-05 15:28:15",1,"1","221","DD","0","00000000"
1749108495847,"2025-06-05 15:28:15",2,"2","221","DD"
1749108496839,"2025-06-05 15:28:16",1,"1","221","DD","0","00000000"
1749108496839,"2025-06-05 15:28:16",2,"2","221","DD"
1749108497843,"2025-06-05 15:28:17",1,"1","221","DD","0","00000000"
1749108497843,"2025-06-05 15:28:17",2,"2","221","DD"
1749108498842,"2025-06-05 15:28:18",1,"1","221","DD","0","00000000"
1749108498842,"2025-06-05 15:28:18",2,"2","221","DD"
1749108499840,"2025-06-05 15:28:19",1,"1","221","DD","0","00000000"
1749108499840,"2025-06-05 15:28:19",2,"2","221","DD"
1749108500854,"2025-06-05 15:28:20",1,"1","221","DD","0","00000000"
1749108500854,"2025-06-05 15:28:20",2,"2","221","DD"
1749108501848,"2025-06-05 15:28:21",1,"1","221","DD","0","00000000"
1749108501848,"2025-06-05 15:28:21",2,"2","221","DD"
1749108502847,"2025-06-05 15:28:22",1,"1","221","DD","0","00000000"
1749108502847,"2025-06-05 15:28:22",2,"2","221","DD"
1749108503846,"2025-06-05 15:28:23",1,"1","221","DD","0","00000000"
1749108503846,"2025-06-05 15:28:23",2,"2","221","DD"
1749108516853,"2025-06-05 15:28:36",1,"1","221","DD","0","00000000"
1749108516853,"2025-06-05 15:28:36",2,"2","221","DD"
1749108576844,"2025-06-05 15:29:36",1,"1","221","DD","0","00000000"
1749108576844,"2025-06-05 15:29:36",2,"2","221","DD"
1749108615922,"2025-06-05 15:30:15",1,"1","221","DD","0","00000000"
1749108615922,"2025-06-05 15:30:15",2,"2","221","DD"
1749108616279,"2025-06-05 15:30:16",1,"1","221","DD","0","00000000"
1749108616279,"2025-06-05 15:30:16",2,"2","221","DD"
1749108617280,"2025-06-05 15:30:17",1,"1","221","DD","0","00000000"
1749108617280,"2025-06-05 15:30:17",2,"2","221","DD"
1749108618280,"2025-06-05 15:30:18",1,"1","221","DD","0","00000000"
1749108618280,"2025-06-05 15:30:18",2,"2","221","DD"
1749108619289,"2025-06-05 15:30:19",1,"1","221","DD","0","00000000"
1749108619289,"2025-06-05 15:30:19",2,"2","221","DD"
1749108620285,"2025-06-05 15:30:20",1,"1","221","DD","0","00000000"
1749108620285,"2025-06-05 15:30:20",2,"2","221","DD"
1749108621843,"2025-06-05 15:30:21",1,"1","221","DD","0","00000000"
1749108621843,"2025-06-05 15:30:21",2,"2","221","DD"
1749108622853,"2025-06-05 15:30:22",1,"1","221","DD","0","00000000"
1749108622853,"2025-06-05 15:30:22",2,"2","221","DD"
1749108623849,"2025-06-05 15:30:23",1,"1","221","DD","0","00000000"
1749108623849,"2025-06-05 15:30:23",2,"2","221","DD"
1749108624840,"2025-06-05 15:30:24",1,"1","221","DD","0","00000000"
1749108624840,"2025-06-05 15:30:24",2,"2","221","DD"
1749108625847,"2025-06-05 15:30:25",1,"1","221","DD","0","00000000"
1749108625847,"2025-06-05 15:30:25",2,"2","221","DD"
1749108626845,"2025-06-05 15:30:26",1,"1","221","DD","0","00000000"
1749108626845,"2025-06-05 15:30:26",2,"2","221","DD"
1749108627840,"2025-06-05 15:30:27",1,"1","221","DD","0","00000000"
1749108627840,"2025-06-05 15:30:27",2,"2","221","DD"
1749108628853,"2025-06-05 15:30:28",1,"1","221","DD","0","00000000"
1749108628853,"2025-06-05 15:30:28",2,"2","221","DD"
1749108629840,"2025-06-05 15:30:29",1,"1","221","DD","0","00000000"
1749108629840,"2025-06-05 15:30:29",2,"2","221","DD"
1749108630852,"2025-06-05 15:30:30",1,"1","221","DD","0","00000000"
1749108630852,"2025-06-05 15:30:30",2,"2","221","DD"
1749108631844,"2025-06-05 15:30:31",1,"1","221","DD","0","00000000"
1749108631844,"2025-06-05 15:30:31",2,"2","221","DD"
1749108632852,"2025-06-05 15:30:32",1,"1","221","DD","0","00000000"
1749108632852,"2025-06-05 15:30:32",2,"2","221","DD"
1749108633285,"2025-06-05 15:30:33",1,"1","221","DD","0","00000000"
1749108633285,"2025-06-05 15:30:33",2,"2","221","DD"
1749108634288,"2025-06-05 15:30:34",1,"1","221","DD","0","00000000"
1749108634288,"2025-06-05 15:30:34",2,"2","221","DD"
1749108635285,"2025-06-05 15:30:35",1,"1","221","DD","0","00000000"
1749108635285,"2025-06-05 15:30:35",2,"2","221","DD"
1749108636280,"2025-06-05 15:30:36",1,"1","221","DD","0","00000000"
1749108636280,"2025-06-05 15:30:36",2,"2","221","DD"
1749108637289,"2025-06-05 15:30:37",1,"1","221","DD","0","00000000"
1749108637289,"2025-06-05 15:30:37",2,"2","221","DD"
1749108638284,"2025-06-05 15:30:38",1,"1","221","DD","0","00000000"
1749108638284,"2025-06-05 15:30:38",2,"2","221","DD"
1749108639281,"2025-06-05 15:30:39",1,"1","221","DD","0","00000000"
1749108639281,"2025-06-05 15:30:39",2,"2","221","DD"
1749108640281,"2025-06-05 15:30:40",1,"1","221","DD","0","00000000"
1749108640281,"2025-06-05 15:30:40",2,"2","221","DD"
1749108641280,"2025-06-05 15:30:41",1,"1","221","DD","0","00000000"
1749108641280,"2025-06-05 15:30:41",2,"2","221","DD"
1749108642280,"2025-06-05 15:30:42",1,"1","221","DD","0","00000000"
1749108642280,"2025-06-05 15:30:42",2,"2","221","DD"
1749108643292,"2025-06-05 15:30:43",1,"1","221","DD","0","00000000"
1749108643292,"2025-06-05 15:30:43",2,"2","221","DD"
1749108644281,"2025-06-05 15:30:44",1,"1","221","DD","0","00000000"
1749108644281,"2025-06-05 15:30:44",2,"2","221","DD"
1749108645281,"2025-06-05 15:30:45",1,"1","221","DD","0","00000000"
1749108645281,"2025-06-05 15:30:45",2,"2","221","DD"
1749108646281,"2025-06-05 15:30:46",1,"1","221","DD","0","00000000"
1749108646281,"2025-06-05 15:30:46",2,"2","221","DD"
1749108647281,"2025-06-05 15:30:47",1,"1","221","DD","0","00000000"
1749108647281,"2025-06-05 15:30:47",2,"2","221","DD"
1749108648281,"2025-06-05 15:30:48",1,"1","221","DD","0","00000000"
1749108648281,"2025-06-05 15:30:48",2,"2","221","DD"
1749108649282,"2025-06-05 15:30:49",1,"1","221","DD","0","00000000"
1749108649282,"2025-06-05 15:30:49",2,"2","221","DD"
1749108650282,"2025-06-05 15:30:50",1,"1","221","DD","0","00000000"
1749108650282,"2025-06-05 15:30:50",2,"2","221","DD"
1749108651282,"2025-06-05 15:30:51",1,"1","221","DD","0","00000000"
1749108651282,"2025-06-05 15:30:51",2,"2","221","DD"
1749108652282,"2025-06-05 15:30:52",1,"1","221","DD","0","00000000"
1749108652282,"2025-06-05 15:30:52",2,"2","221","DD"
1749108653281,"2025-06-05 15:30:53",1,"1","221","DD","0","00000000"
1749108653281,"2025-06-05 15:30:53",2,"2","221","DD"
1749108654290,"2025-06-05 15:30:54",1,"1","221","DD","0","00000000"
1749108654290,"2025-06-05 15:30:54",2,"2","221","DD"
1749108655280,"2025-06-05 15:30:55",1,"1","221","DD","0","00000000"
1749108655280,"2025-06-05 15:30:55",2,"2","221","DD"
1749108656281,"2025-06-05 15:30:56",1,"1","221","DD","0","00000000"
1749108656281,"2025-06-05 15:30:56",2,"2","221","DD"
1749108657289,"2025-06-05 15:30:57",1,"1","221","DD","0","00000000"
1749108657289,"2025-06-05 15:30:57",2,"2","221","DD"
1749108658286,"2025-06-05 15:30:58",1,"1","221","DD","0","00000000"
1749108658286,"2025-06-05 15:30:58",2,"2","221","DD"
1749108659283,"2025-06-05 15:30:59",1,"1","221","DD","0","00000000"
1749108659283,"2025-06-05 15:30:59",2,"2","221","DD"
1749108660283,"2025-06-05 15:31:00",1,"1","221","DD","0","00000000"
1749108660283,"2025-06-05 15:31:00",2,"2","221","DD"
1749108661285,"2025-06-05 15:31:01",1,"1","221","DD","0","00000000"
1749108661285,"2025-06-05 15:31:01",2,"2","221","DD"
1749108662294,"2025-06-05 15:31:02",1,"1","221","DD","0","00000000"
1749108662294,"2025-06-05 15:31:02",2,"2","221","DD"
1749108663288,"2025-06-05 15:31:03",1,"1","221","DD","0","00000000"
1749108663288,"2025-06-05 15:31:03",2,"2","221","DD"
1749108664286,"2025-06-05 15:31:04",1,"1","221","DD","0","00000000"
1749108664286,"2025-06-05 15:31:04",2,"2","221","DD"
1749108665284,"2025-06-05 15:31:05",1,"1","221","DD","0","00000000"
1749108665284,"2025-06-05 15:31:05",2,"2","221","DD"
1749108666282,"2025-06-05 15:31:06",1,"1","221","DD","0","00000000"
1749108666282,"2025-06-05 15:31:06",2,"2","221","DD"
1749108667284,"2025-06-05 15:31:07",1,"1","221","DD","0","00000000"
1749108667284,"2025-06-05 15:31:07",2,"2","221","DD"
1749108668279,"2025-06-05 15:31:08",1,"1","221","DD","0","00000000"
1749108668279,"2025-06-05 15:31:08",2,"2","221","DD"
1749108669283,"2025-06-05 15:31:09",1,"1","221","DD","0","00000000"
1749108669283,"2025-06-05 15:31:09",2,"2","221","DD"
1749108670279,"2025-06-05 15:31:10",1,"1","221","DD","0","00000000"
1749108670279,"2025-06-05 15:31:10",2,"2","221","DD"
1749108671294,"2025-06-05 15:31:11",1,"1","221","DD","0","00000000"
1749108671294,"2025-06-05 15:31:11",2,"2","221","DD"
1749108672290,"2025-06-05 15:31:12",1,"1","221","DD","0","00000000"
1749108672290,"2025-06-05 15:31:12",2,"2","221","DD"
1749108673283,"2025-06-05 15:31:13",1,"1","221","DD","0","00000000"
1749108673283,"2025-06-05 15:31:13",2,"2","221","DD"
1749108674279,"2025-06-05 15:31:14",1,"1","221","DD","0","00000000"
1749108674279,"2025-06-05 15:31:14",2,"2","221","DD"
1749108675283,"2025-06-05 15:31:15",1,"1","221","DD","0","00000000"
1749108675283,"2025-06-05 15:31:15",2,"2","221","DD"
1749108676283,"2025-06-05 15:31:16",1,"1","221","DD","0","00000000"
1749108676283,"2025-06-05 15:31:16",2,"2","221","DD"
1749108677279,"2025-06-05 15:31:17",1,"1","221","DD","0","00000000"
1749108677279,"2025-06-05 15:31:17",2,"2","221","DD"
1749108678293,"2025-06-05 15:31:18",1,"1","221","DD","0","00000000"
1749108678293,"2025-06-05 15:31:18",2,"2","221","DD"
1749108679290,"2025-06-05 15:31:19",1,"1","221","DD","0","00000000"
1749108679290,"2025-06-05 15:31:19",2,"2","221","DD"
1749108680283,"2025-06-05 15:31:20",1,"1","221","DD","0","00000000"
1749108680283,"2025-06-05 15:31:20",2,"2","221","DD"
1749108681293,"2025-06-05 15:31:21",1,"1","221","DD","0","00000000"
1749108681293,"2025-06-05 15:31:21",2,"2","221","DD"
1749108682292,"2025-06-05 15:31:22",1,"1","221","DD","0","00000000"
1749108682292,"2025-06-05 15:31:22",2,"2","221","DD"
1749108683291,"2025-06-05 15:31:23",1,"1","221","DD","0","00000000"
1749108683291,"2025-06-05 15:31:23",2,"2","221","DD"
1749108684289,"2025-06-05 15:31:24",1,"1","221","DD","0","00000000"
1749108684289,"2025-06-05 15:31:24",2,"2","221","DD"
1749108685289,"2025-06-05 15:31:25",1,"1","221","DD","0","00000000"
1749108685289,"2025-06-05 15:31:25",2,"2","221","DD"
1749108686284,"2025-06-05 15:31:26",1,"1","221","DD","0","00000000"
1749108686284,"2025-06-05 15:31:26",2,"2","221","DD"
1749108687284,"2025-06-05 15:31:27",1,"1","221","DD","0","00000000"
1749108687284,"2025-06-05 15:31:27",2,"2","221","DD"
1749108688280,"2025-06-05 15:31:28",1,"1","221","DD","0","00000000"
1749108688280,"2025-06-05 15:31:28",2,"2","221","DD"
1749108689292,"2025-06-05 15:31:29",1,"1","221","DD","0","00000000"
1749108689292,"2025-06-05 15:31:29",2,"2","221","DD"
1749108690286,"2025-06-05 15:31:30",1,"1","221","DD","0","00000000"
1749108690286,"2025-06-05 15:31:30",2,"2","221","DD"
1749108691292,"2025-06-05 15:31:31",1,"1","221","DD","0","00000000"
1749108691292,"2025-06-05 15:31:31",2,"2","221","DD"
1749108692842,"2025-06-05 15:31:32",1,"1","221","DD","0","00000000"
1749108692842,"2025-06-05 15:31:32",2,"2","221","DD"
1749108693843,"2025-06-05 15:31:33",1,"1","221","DD","0","00000000"
1749108693843,"2025-06-05 15:31:33",2,"2","221","DD"
1749108694852,"2025-06-05 15:31:34",1,"1","221","DD","0","00000000"
1749108694852,"2025-06-05 15:31:34",2,"2","221","DD"
1749108695414,"2025-06-05 15:31:35",1,"1","221","DD","0","00000000"
1749108695414,"2025-06-05 15:31:35",2,"2","221","DD"
1749108696282,"2025-06-05 15:31:36",1,"1","221","DD","0","00000000"
1749108696282,"2025-06-05 15:31:36",2,"2","221","DD"
1749108697282,"2025-06-05 15:31:37",1,"1","221","DD","0","00000000"
1749108697282,"2025-06-05 15:31:37",2,"2","221","DD"
1749108698280,"2025-06-05 15:31:38",1,"1","221","DD","0","00000000"
1749108698280,"2025-06-05 15:31:38",2,"2","221","DD"
1749108699283,"2025-06-05 15:31:39",1,"1","221","DD","0","00000000"
1749108699283,"2025-06-05 15:31:39",2,"2","221","DD"
1749108700279,"2025-06-05 15:31:40",1,"1","221","DD","0","00000000"
1749108700279,"2025-06-05 15:31:40",2,"2","221","DD"
1749108701279,"2025-06-05 15:31:41",1,"1","221","DD","0","00000000"
1749108701279,"2025-06-05 15:31:41",2,"2","221","DD"
1749108702279,"2025-06-05 15:31:42",1,"1","221","DD","0","00000000"
1749108702279,"2025-06-05 15:31:42",2,"2","221","DD"
1749108703282,"2025-06-05 15:31:43",1,"1","221","DD","0","00000000"
1749108703282,"2025-06-05 15:31:43",2,"2","221","DD"
1749108704289,"2025-06-05 15:31:44",1,"1","221","DD","0","00000000"
1749108704289,"2025-06-05 15:31:44",2,"2","221","DD"
1749108705278,"2025-06-05 15:31:45",1,"1","221","DD","0","00000000"
1749108705278,"2025-06-05 15:31:45",2,"2","221","DD"
1749108706279,"2025-06-05 15:31:46",1,"1","221","DD","0","00000000"
1749108706279,"2025-06-05 15:31:46",2,"2","221","DD"
1749108707296,"2025-06-05 15:31:47",1,"1","221","DD","0","00000000"
1749108707296,"2025-06-05 15:31:47",2,"2","221","DD"
1749108708285,"2025-06-05 15:31:48",1,"1","221","DD","0","00000000"
1749108708285,"2025-06-05 15:31:48",2,"2","221","DD"
1749108709279,"2025-06-05 15:31:49",1,"1","221","DD","0","00000000"
1749108709279,"2025-06-05 15:31:49",2,"2","221","DD"
1749108710285,"2025-06-05 15:31:50",1,"1","221","DD","0","00000000"
1749108710285,"2025-06-05 15:31:50",2,"2","221","DD"
1749108711280,"2025-06-05 15:31:51",1,"1","221","DD","0","00000000"
1749108711280,"2025-06-05 15:31:51",2,"2","221","DD"
1749108712291,"2025-06-05 15:31:52",1,"1","221","DD","0","00000000"
1749108712291,"2025-06-05 15:31:52",2,"2","221","DD"
1749108713290,"2025-06-05 15:31:53",1,"1","221","DD","0","00000000"
1749108713290,"2025-06-05 15:31:53",2,"2","221","DD"
1749108714279,"2025-06-05 15:31:54",1,"1","221","DD","0","00000000"
1749108714279,"2025-06-05 15:31:54",2,"2","221","DD"
1749108715289,"2025-06-05 15:31:55",1,"1","221","DD","0","00000000"
1749108715289,"2025-06-05 15:31:55",2,"2","221","DD"
1749108716288,"2025-06-05 15:31:56",1,"1","221","DD","0","00000000"
1749108716288,"2025-06-05 15:31:56",2,"2","221","DD"
1749108717841,"2025-06-05 15:31:57",1,"1","221","DD","0","00000000"
1749108717841,"2025-06-05 15:31:57",2,"2","221","DD"
1749108718852,"2025-06-05 15:31:58",1,"1","221","DD","0","00000000"
1749108718852,"2025-06-05 15:31:58",2,"2","221","DD"
1749108719851,"2025-06-05 15:31:59",1,"1","221","DD","0","00000000"
1749108719851,"2025-06-05 15:31:59",2,"2","221","DD"
1749108720480,"2025-06-05 15:32:00",1,"1","221","DD","0","00000000"
1749108720480,"2025-06-05 15:32:00",2,"2","221","DD"
1749108721280,"2025-06-05 15:32:01",1,"1","221","DD","0","00000000"
1749108721280,"2025-06-05 15:32:01",2,"2","221","DD"
1749108722292,"2025-06-05 15:32:02",1,"1","221","DD","0","00000000"
1749108722292,"2025-06-05 15:32:02",2,"2","221","DD"
1749108723279,"2025-06-05 15:32:03",1,"1","221","DD","0","00000000"
1749108723279,"2025-06-05 15:32:03",2,"2","221","DD"
1749108724286,"2025-06-05 15:32:04",1,"1","221","DD","0","00000000"
1749108724286,"2025-06-05 15:32:04",2,"2","221","DD"
1749108725287,"2025-06-05 15:32:05",1,"1","221","DD","0","00000000"
1749108725287,"2025-06-05 15:32:05",2,"2","221","DD"
1749108726279,"2025-06-05 15:32:06",1,"1","221","DD","0","00000000"
1749108726279,"2025-06-05 15:32:06",2,"2","221","DD"
1749108727280,"2025-06-05 15:32:07",1,"1","221","DD","0","00000000"
1749108727280,"2025-06-05 15:32:07",2,"2","221","DD"
1749108728280,"2025-06-05 15:32:08",1,"1","221","DD","0","00000000"
1749108728280,"2025-06-05 15:32:08",2,"2","221","DD"
1749108729280,"2025-06-05 15:32:09",1,"1","221","DD","0","00000000"
1749108729280,"2025-06-05 15:32:09",2,"2","221","DD"
1749108730279,"2025-06-05 15:32:10",1,"1","221","DD","0","00000000"
1749108730279,"2025-06-05 15:32:10",2,"2","221","DD"
1749108731280,"2025-06-05 15:32:11",1,"1","221","DD","0","00000000"
1749108731280,"2025-06-05 15:32:11",2,"2","221","DD"
1749108732280,"2025-06-05 15:32:12",1,"1","221","DD","0","00000000"
1749108732280,"2025-06-05 15:32:12",2,"2","221","DD"
1749108733280,"2025-06-05 15:32:13",1,"1","221","DD","0","00000000"
1749108733280,"2025-06-05 15:32:13",2,"2","221","DD"
1749108734280,"2025-06-05 15:32:14",1,"1","221","DD","0","00000000"
1749108734280,"2025-06-05 15:32:14",2,"2","221","DD"
1749108735280,"2025-06-05 15:32:15",1,"1","221","DD","0","00000000"
1749108735280,"2025-06-05 15:32:15",2,"2","221","DD"
1749108736849,"2025-06-05 15:32:16",1,"1","221","DD","0","00000000"
1749108736849,"2025-06-05 15:32:16",2,"2","221","DD"
1749108737849,"2025-06-05 15:32:17",1,"1","221","DD","0","00000000"
1749108737849,"2025-06-05 15:32:17",2,"2","221","DD"
1749108738846,"2025-06-05 15:32:18",1,"1","221","DD","0","00000000"
1749108738846,"2025-06-05 15:32:18",2,"2","221","DD"
1749108739844,"2025-06-05 15:32:19",1,"1","221","DD","0","00000000"
1749108739844,"2025-06-05 15:32:19",2,"2","221","DD"
1749108740803,"2025-06-05 15:32:20",1,"1","221","DD","0","00000000"
1749108740803,"2025-06-05 15:32:20",2,"2","221","DD"
1749108741280,"2025-06-05 15:32:21",1,"1","221","DD","0","00000000"
1749108741280,"2025-06-05 15:32:21",2,"2","221","DD"
1749108742280,"2025-06-05 15:32:22",1,"1","221","DD","0","00000000"
1749108742280,"2025-06-05 15:32:22",2,"2","221","DD"
1749108743280,"2025-06-05 15:32:23",1,"1","221","DD","0","00000000"
1749108743280,"2025-06-05 15:32:23",2,"2","221","DD"
1749108744281,"2025-06-05 15:32:24",1,"1","221","DD","0","00000000"
1749108744281,"2025-06-05 15:32:24",2,"2","221","DD"
1749108745281,"2025-06-05 15:32:25",1,"1","221","DD","0","00000000"
1749108745281,"2025-06-05 15:32:25",2,"2","221","DD"
1749108746281,"2025-06-05 15:32:26",1,"1","221","DD","0","00000000"
1749108746281,"2025-06-05 15:32:26",2,"2","221","DD"
1749108747281,"2025-06-05 15:32:27",1,"1","221","DD","0","00000000"
1749108747281,"2025-06-05 15:32:27",2,"2","221","DD"
1749108748286,"2025-06-05 15:32:28",1,"1","221","DD","0","00000000"
1749108748286,"2025-06-05 15:32:28",2,"2","221","DD"
1749108749279,"2025-06-05 15:32:29",1,"1","221","DD","0","00000000"
1749108749279,"2025-06-05 15:32:29",2,"2","221","DD"
1749108750291,"2025-06-05 15:32:30",1,"1","221","DD","0","00000000"
1749108750291,"2025-06-05 15:32:30",2,"2","221","DD"
1749108751289,"2025-06-05 15:32:31",1,"1","221","DD","0","00000000"
1749108751289,"2025-06-05 15:32:31",2,"2","221","DD"
1749108752285,"2025-06-05 15:32:32",1,"1","221","DD","0","00000000"
1749108752285,"2025-06-05 15:32:32",2,"2","221","DD"
1749108753281,"2025-06-05 15:32:33",1,"1","221","DD","0","00000000"
1749108753281,"2025-06-05 15:32:33",2,"2","221","DD"
1749108754848,"2025-06-05 15:32:34",1,"1","221","DD","0","00000000"
1749108754848,"2025-06-05 15:32:34",2,"2","221","DD"
1749108755852,"2025-06-05 15:32:35",1,"1","221","DD","0","00000000"
1749108755852,"2025-06-05 15:32:35",2,"2","221","DD"
1749108756854,"2025-06-05 15:32:36",1,"1","221","DD","0","00000000"
1749108756854,"2025-06-05 15:32:36",2,"2","221","DD"
1749108757851,"2025-06-05 15:32:37",1,"1","221","DD","0","00000000"
1749108757851,"2025-06-05 15:32:37",2,"2","221","DD"
1749108758849,"2025-06-05 15:32:38",1,"1","221","DD","0","00000000"
1749108758849,"2025-06-05 15:32:38",2,"2","221","DD"
1749108759850,"2025-06-05 15:32:39",1,"1","221","DD","0","00000000"
1749108759850,"2025-06-05 15:32:39",2,"2","221","DD"
1749108760852,"2025-06-05 15:32:40",1,"1","221","DD","0","00000000"
1749108760852,"2025-06-05 15:32:40",2,"2","221","DD"
1749108761840,"2025-06-05 15:32:41",1,"1","221","DD","0","00000000"
1749108761840,"2025-06-05 15:32:41",2,"2","221","DD"
1749108762845,"2025-06-05 15:32:42",1,"1","221","DD","0","00000000"
1749108762845,"2025-06-05 15:32:42",2,"2","221","DD"
1749108763842,"2025-06-05 15:32:43",1,"1","221","DD","0","00000000"
1749108763842,"2025-06-05 15:32:43",2,"2","221","DD"
1749108764609,"2025-06-05 15:32:44",1,"1","221","DD","0","00000000"
1749108764609,"2025-06-05 15:32:44",2,"2","221","DD"
1749108765295,"2025-06-05 15:32:45",1,"1","221","DD","0","00000000"
1749108765295,"2025-06-05 15:32:45",2,"2","221","DD"
1749108766293,"2025-06-05 15:32:46",1,"1","221","DD","0","00000000"
1749108766293,"2025-06-05 15:32:46",2,"2","221","DD"
1749108767282,"2025-06-05 15:32:47",1,"1","221","DD","0","00000000"
1749108767282,"2025-06-05 15:32:47",2,"2","221","DD"
1749108768289,"2025-06-05 15:32:48",1,"1","221","DD","0","00000000"
1749108768289,"2025-06-05 15:32:48",2,"2","221","DD"
1749108769292,"2025-06-05 15:32:49",1,"1","221","DD","0","00000000"
1749108769292,"2025-06-05 15:32:49",2,"2","221","DD"
1749108770292,"2025-06-05 15:32:50",1,"1","221","DD","0","00000000"
1749108770292,"2025-06-05 15:32:50",2,"2","221","DD"
1749108771282,"2025-06-05 15:32:51",1,"1","221","DD","0","00000000"
1749108771282,"2025-06-05 15:32:51",2,"2","221","DD"
1749108772281,"2025-06-05 15:32:52",1,"1","221","DD","0","00000000"
1749108772281,"2025-06-05 15:32:52",2,"2","221","DD"
1749108773282,"2025-06-05 15:32:53",1,"1","221","DD","0","00000000"
1749108773282,"2025-06-05 15:32:53",2,"2","221","DD"
1749108774280,"2025-06-05 15:32:54",1,"1","221","DD","0","00000000"
1749108774280,"2025-06-05 15:32:54",2,"2","221","DD"
1749108775282,"2025-06-05 15:32:55",1,"1","221","DD","0","00000000"
1749108775282,"2025-06-05 15:32:55",2,"2","221","DD"
1749108776851,"2025-06-05 15:32:56",1,"1","221","DD","0","00000000"
1749108776851,"2025-06-05 15:32:56",2,"2","221","DD"
1749108777853,"2025-06-05 15:32:57",1,"1","221","DD","0","00000000"
1749108777853,"2025-06-05 15:32:57",2,"2","221","DD"
1749108778847,"2025-06-05 15:32:58",1,"1","221","DD","0","00000000"
1749108778847,"2025-06-05 15:32:58",2,"2","221","DD"
1749108779845,"2025-06-05 15:32:59",1,"1","221","DD","0","00000000"
1749108779845,"2025-06-05 15:32:59",2,"2","221","DD"
1749108780843,"2025-06-05 15:33:00",1,"1","221","DD","0","00000000"
1749108780843,"2025-06-05 15:33:00",2,"2","221","DD"
1749108781846,"2025-06-05 15:33:01",1,"1","221","DD","0","00000000"
1749108781846,"2025-06-05 15:33:01",2,"2","221","DD"
1749108782848,"2025-06-05 15:33:02",1,"1","221","DD","0","00000000"
1749108782848,"2025-06-05 15:33:02",2,"2","221","DD"
1749108783847,"2025-06-05 15:33:03",1,"1","221","DD","0","00000000"
1749108783847,"2025-06-05 15:33:03",2,"2","221","DD"
1749108784849,"2025-06-05 15:33:04",1,"1","221","DD","0","00000000"
1749108784849,"2025-06-05 15:33:04",2,"2","221","DD"
1749108785481,"2025-06-05 15:33:05",1,"1","221","DD","0","00000000"
1749108785481,"2025-06-05 15:33:05",2,"2","221","DD"
1749108786281,"2025-06-05 15:33:06",1,"1","221","DD","0","00000000"
1749108786281,"2025-06-05 15:33:06",2,"2","221","DD"
1749108787279,"2025-06-05 15:33:07",1,"1","221","DD","0","00000000"
1749108787279,"2025-06-05 15:33:07",2,"2","221","DD"
1749108788283,"2025-06-05 15:33:08",1,"1","221","DD","0","00000000"
1749108788283,"2025-06-05 15:33:08",2,"2","221","DD"
1749108789283,"2025-06-05 15:33:09",1,"1","221","DD","0","00000000"
1749108789283,"2025-06-05 15:33:09",2,"2","221","DD"
1749108790281,"2025-06-05 15:33:10",1,"1","221","DD","0","00000000"
1749108790281,"2025-06-05 15:33:10",2,"2","221","DD"
1749108791292,"2025-06-05 15:33:11",1,"1","221","DD","0","00000000"
1749108791292,"2025-06-05 15:33:11",2,"2","221","DD"
1749108792283,"2025-06-05 15:33:12",1,"1","221","DD","0","00000000"
1749108792283,"2025-06-05 15:33:12",2,"2","221","DD"
1749108793280,"2025-06-05 15:33:13",1,"1","221","DD","0","00000000"
1749108793280,"2025-06-05 15:33:13",2,"2","221","DD"
1749108794279,"2025-06-05 15:33:14",1,"1","221","DD","0","00000000"
1749108794279,"2025-06-05 15:33:14",2,"2","221","DD"
1749108795282,"2025-06-05 15:33:15",1,"1","221","DD","0","00000000"
1749108795282,"2025-06-05 15:33:15",2,"2","221","DD"
1749108796283,"2025-06-05 15:33:16",1,"1","221","DD","0","00000000"
1749108796283,"2025-06-05 15:33:16",2,"2","221","DD"
1749108797280,"2025-06-05 15:33:17",1,"1","221","DD","0","00000000"
1749108797280,"2025-06-05 15:33:17",2,"2","221","DD"
1749108798845,"2025-06-05 15:33:18",1,"1","221","DD","0","00000000"
