时间戳,时间,分组ID,分组标签,有效bit数_值,有效bit数_十六进制,误码bit数_值,误码bit数_十六进制,接收包计数_值,接收包计数_十六进制,错误包计数_值,错误包计数_十六进制,有效bit数_值,有效bit数_十六进制,误码bit数_值,误码bit数_十六进制,接收包计数_值,接收包计数_十六进制,错误包计数_值,错误包计数_十六进制,新字段_值,新字段_十六进制
1750128501747,"2025-06-17 10:48:21",1,"1","16","00000010","286331153","11111111","286331153","11111111","数据不足","00","69905","00011111","286331153","11111111","286331137","11111101","数据不足","00","-","00"
1750128501747,"2025-06-17 10:48:21",2,"测试分组","16","00000010","286331153","11111111","286331153","11111111","数据不足","00"
1750128502748,"2025-06-17 10:48:22",1,"1","16","00000010","286331153","11111111","286331153","11111111","数据不足","00","69905","00011111","286331153","11111111","286331137","11111101","数据不足","00","-","00"
1750128502748,"2025-06-17 10:48:22",2,"测试分组","16","00000010","286331153","11111111","286331153","11111111","数据不足","00"
1750128503747,"2025-06-17 10:48:23",1,"1","16","00000010","286331153","11111111","286331153","11111111","数据不足","00","69905","00011111","286331153","11111111","286331137","11111101","数据不足","00","-","00"
1750128503747,"2025-06-17 10:48:23",2,"测试分组","16","00000010","286331153","11111111","286331153","11111111","数据不足","00"
1750128504747,"2025-06-17 10:48:24",1,"1","16","00000010","286331153","11111111","286331153","11111111","数据不足","00","69905","00011111","286331153","11111111","286331137","11111101","数据不足","00","-","00"
1750128504747,"2025-06-17 10:48:24",2,"测试分组","16","00000010","286331153","11111111","286331153","11111111","数据不足","00"
1750128505745,"2025-06-17 10:48:25",1,"1","16","00000010","286331153","11111111","286331153","11111111","数据不足","00","69905","00011111","286331153","11111111","286331137","11111101","数据不足","00","-","00"
1750128505745,"2025-06-17 10:48:25",2,"测试分组","16","00000010","286331153","11111111","286331153","11111111","数据不足","00"
1750128506748,"2025-06-17 10:48:26",1,"1","16","00000010","286331153","11111111","286331153","11111111","数据不足","00","69905","00011111","286331153","11111111","286331137","11111101","数据不足","00","-","00"
1750128506748,"2025-06-17 10:48:26",2,"测试分组","16","00000010","286331153","11111111","286331153","11111111","数据不足","00"
1750128507748,"2025-06-17 10:48:27",1,"1","16","00000010","286331153","11111111","286331153","11111111","数据不足","00","69905","00011111","286331153","11111111","286331137","11111101","数据不足","00","-","00"
1750128507748,"2025-06-17 10:48:27",2,"测试分组","16","00000010","286331153","11111111","286331153","11111111","数据不足","00"
1750128508745,"2025-06-17 10:48:28",1,"1","16","00000010","286331153","11111111","286331153","11111111","数据不足","00","69905","00011111","286331153","11111111","286331137","11111101","数据不足","00","-","00"
1750128508745,"2025-06-17 10:48:28",2,"测试分组","16","00000010","286331153","11111111","286331153","11111111","数据不足","00"
1750128509745,"2025-06-17 10:48:29",1,"1","16","00000010","286331153","11111111","286331153","11111111","数据不足","00","69905","00011111","286331153","11111111","286331137","11111101","数据不足","00","-","00"
1750128509745,"2025-06-17 10:48:29",2,"测试分组","16","00000010","286331153","11111111","286331153","11111111","数据不足","00"
1750128510745,"2025-06-17 10:48:30",1,"1","16","00000010","286331153","11111111","286331153","11111111","数据不足","00","69905","00011111","286331153","11111111","286331137","11111101","数据不足","00","-","00"
1750128510745,"2025-06-17 10:48:30",2,"测试分组","16","00000010","286331153","11111111","286331153","11111111","数据不足","00"
1750128511745,"2025-06-17 10:48:31",1,"1","16","00000010","286331153","11111111","286331153","11111111","数据不足","00","69905","00011111","286331153","11111111","286331137","11111101","数据不足","00","-","00"
1750128511745,"2025-06-17 10:48:31",2,"测试分组","16","00000010","286331153","11111111","286331153","11111111","数据不足","00"
1750128512747,"2025-06-17 10:48:32",1,"1","16","00000010","286331153","11111111","286331153","11111111","数据不足","00","69905","00011111","286331153","11111111","286331137","11111101","数据不足","00","-","00"
1750128512747,"2025-06-17 10:48:32",2,"测试分组","16","00000010","286331153","11111111","286331153","11111111","数据不足","00"
1750128513745,"2025-06-17 10:48:33",1,"1","16","00000010","286331153","11111111","286331153","11111111","数据不足","00","69905","00011111","286331153","11111111","286331137","11111101","数据不足","00","-","00"
1750128513745,"2025-06-17 10:48:33",2,"测试分组","16","00000010","286331153","11111111","286331153","11111111","数据不足","00"
1750128514745,"2025-06-17 10:48:34",1,"1","16","00000010","286331153","11111111","286331153","11111111","数据不足","00","69905","00011111","286331153","11111111","286331137","11111101","数据不足","00","-","00"
1750128514745,"2025-06-17 10:48:34",2,"测试分组","16","00000010","286331153","11111111","286331153","11111111","数据不足","00"
1750128515747,"2025-06-17 10:48:35",1,"1","16","00000010","286331153","11111111","286331153","11111111","数据不足","00","69905","00011111","286331153","11111111","286331137","11111101","数据不足","00","-","00"
1750128515747,"2025-06-17 10:48:35",2,"测试分组","16","00000010","286331153","11111111","286331153","11111111","数据不足","00"
1750128516748,"2025-06-17 10:48:36",1,"1","16","00000010","286331153","11111111","286331153","11111111","数据不足","00","69905","00011111","286331153","11111111","286331137","11111101","数据不足","00","-","00"
1750128516748,"2025-06-17 10:48:36",2,"测试分组","16","00000010","286331153","11111111","286331153","11111111","数据不足","00"
1750128517748,"2025-06-17 10:48:37",1,"1","16","00000010","286331153","11111111","286331153","11111111","数据不足","00","69905","00011111","286331153","11111111","286331137","11111101","数据不足","00","-","00"
1750128517748,"2025-06-17 10:48:37",2,"测试分组","16","00000010","286331153","11111111","286331153","11111111","数据不足","00"
1750128518745,"2025-06-17 10:48:38",1,"1","16","00000010","286331153","11111111","286331153","11111111","数据不足","00","69905","00011111","286331153","11111111","286331137","11111101","数据不足","00","-","00"
1750128518745,"2025-06-17 10:48:38",2,"测试分组","16","00000010","286331153","11111111","286331153","11111111","数据不足","00"
1750128519748,"2025-06-17 10:48:39",1,"1","16","00000010","286331153","11111111","286331153","11111111","数据不足","00","69905","00011111","286331153","11111111","286331137","11111101","数据不足","00","-","00"
1750128519748,"2025-06-17 10:48:39",2,"测试分组","16","00000010","286331153","11111111","286331153","11111111","数据不足","00"
1750128520745,"2025-06-17 10:48:40",1,"1","16","00000010","286331153","11111111","286331153","11111111","数据不足","00","69905","00011111","286331153","11111111","286331137","11111101","数据不足","00","-","00"
1750128520745,"2025-06-17 10:48:40",2,"测试分组","16","00000010","286331153","11111111","286331153","11111111","数据不足","00"
1750128521746,"2025-06-17 10:48:41",1,"1","16","00000010","286331153","11111111","286331153","11111111","数据不足","00","69905","00011111","286331153","11111111","286331137","11111101","数据不足","00","-","00"
1750128521746,"2025-06-17 10:48:41",2,"测试分组","16","00000010","286331153","11111111","286331153","11111111","数据不足","00"
1750128522746,"2025-06-17 10:48:42",1,"1","16","00000010","286331153","11111111","286331153","11111111","数据不足","00","69905","00011111","286331153","11111111","286331137","11111101","数据不足","00","-","00"
1750128522746,"2025-06-17 10:48:42",2,"测试分组","16","00000010","286331153","11111111","286331153","11111111","数据不足","00"
1750128523745,"2025-06-17 10:48:43",1,"1","16","00000010","286331153","11111111","286331153","11111111","数据不足","00","69905","00011111","286331153","11111111","286331137","11111101","数据不足","00","-","00"
1750128523745,"2025-06-17 10:48:43",2,"测试分组","16","00000010","286331153","11111111","286331153","11111111","数据不足","00"
1750128524746,"2025-06-17 10:48:44",1,"1","16","00000010","286331153","11111111","286331153","11111111","数据不足","00","69905","00011111","286331153","11111111","286331137","11111101","数据不足","00","-","00"
1750128524746,"2025-06-17 10:48:44",2,"测试分组","16","00000010","286331153","11111111","286331153","11111111","数据不足","00"
1750128525749,"2025-06-17 10:48:45",1,"1","16","00000010","286331153","11111111","286331153","11111111","数据不足","00","69905","00011111","286331153","11111111","286331137","11111101","数据不足","00","-","00"
1750128525749,"2025-06-17 10:48:45",2,"测试分组","16","00000010","286331153","11111111","286331153","11111111","数据不足","00"
1750128526748,"2025-06-17 10:48:46",1,"1","16","00000010","286331153","11111111","286331153","11111111","数据不足","00","69905","00011111","286331153","11111111","286331137","11111101","数据不足","00","-","00"
1750128526748,"2025-06-17 10:48:46",2,"测试分组","16","00000010","286331153","11111111","286331153","11111111","数据不足","00"
1750128529376,"2025-06-17 10:48:49",1,"1","16","00000010","286331153","11111111","286331153","11111111","数据不足","00","69905","00011111","286331153","11111111","286331137","11111101","数据不足","00","-","00"
1750128529376,"2025-06-17 10:48:49",2,"测试分组","286331153","11111111","286331153","11111111","数据不足","00"
1750128529745,"2025-06-17 10:48:49",1,"1","16","00000010","286331153","11111111","286331153","11111111","数据不足","00","69905","00011111","286331153","11111111","286331137","11111101","数据不足","00","-","00"
1750128529745,"2025-06-17 10:48:49",2,"测试分组","286331153","11111111","286331153","11111111","数据不足","00"
1750128530911,"2025-06-17 10:48:50",1,"1","16","00000010","286331153","11111111","286331153","11111111","数据不足","00","69905","00011111","286331153","11111111","286331137","11111101","数据不足","00","-","00"
1750128530911,"2025-06-17 10:48:50",2,"测试分组","286331153","11111111","数据不足","00"
1750128531809,"2025-06-17 10:48:51",1,"1","16","00000010","286331153","11111111","286331153","11111111","数据不足","00","69905","00011111","286331153","11111111","286331137","11111101","数据不足","00","-","00"
1750128531809,"2025-06-17 10:48:51",2,"测试分组","数据不足","00"
1750128532749,"2025-06-17 10:48:52",1,"1","16","00000010","286331153","11111111","286331153","11111111","数据不足","00","69905","00011111","286331153","11111111","286331137","11111101","数据不足","00","-","00"
1750128533746,"2025-06-17 10:48:53",1,"1","16","00000010","286331153","11111111","286331153","11111111","数据不足","00","69905","00011111","286331153","11111111","286331137","11111101","数据不足","00","-","00"
1750128534746,"2025-06-17 10:48:54",1,"1","16","00000010","286331153","11111111","286331153","11111111","数据不足","00","69905","00011111","286331153","11111111","286331137","11111101","数据不足","00","-","00"
1750128535746,"2025-06-17 10:48:55",1,"1","16","00000010","286331153","11111111","286331153","11111111","数据不足","00","69905","00011111","286331153","11111111","286331137","11111101","数据不足","00","-","00"
1750128536749,"2025-06-17 10:48:56",1,"1","16","00000010","286331153","11111111","286331153","11111111","数据不足","00","69905","00011111","286331153","11111111","286331137","11111101","数据不足","00","-","00"
1750128537746,"2025-06-17 10:48:57",1,"1","16","00000010","286331153","11111111","286331153","11111111","数据不足","00","69905","00011111","286331153","11111111","286331137","11111101","数据不足","00","-","00"
1750128538757,"2025-06-17 10:48:58",1,"1","16","00000010","286331153","11111111","286331153","11111111","数据不足","00","69905","00011111","286331153","11111111","286331137","11111101","数据不足","00","-","00"
1750128539747,"2025-06-17 10:48:59",1,"1","16","00000010","286331153","11111111","286331153","11111111","数据不足","00","69905","00011111","286331153","11111111","286331137","11111101","数据不足","00","-","00"
1750128540745,"2025-06-17 10:49:00",1,"1","16","00000010","286331153","11111111","286331153","11111111","数据不足","00","69905","00011111","286331153","11111111","286331137","11111101","数据不足","00","-","00"
1750128541753,"2025-06-17 10:49:01",1,"1","16","00000010","286331153","11111111","286331153","11111111","数据不足","00","69905","00011111","286331153","11111111","286331137","11111101","数据不足","00","-","00"
1750128542748,"2025-06-17 10:49:02",1,"1","16","00000010","286331153","11111111","286331153","11111111","数据不足","00","69905","00011111","286331153","11111111","286331137","11111101","数据不足","00","-","00"
1750128543745,"2025-06-17 10:49:03",1,"1","16","00000010","286331153","11111111","286331153","11111111","数据不足","00","69905","00011111","286331153","11111111","286331137","11111101","数据不足","00","-","00"
1750128544749,"2025-06-17 10:49:04",1,"1","16","00000010","286331153","11111111","286331153","11111111","数据不足","00","69905","00011111","286331153","11111111","286331137","11111101","数据不足","00","-","00"
1750128545749,"2025-06-17 10:49:05",1,"1","16","00000010","286331153","11111111","286331153","11111111","数据不足","00","69905","00011111","286331153","11111111","286331137","11111101","数据不足","00","-","00"
1750128546745,"2025-06-17 10:49:06",1,"1","16","00000010","286331153","11111111","286331153","11111111","数据不足","00","69905","00011111","286331153","11111111","286331137","11111101","数据不足","00","-","00"
1750128547750,"2025-06-17 10:49:07",1,"1","16","00000010","286331153","11111111","286331153","11111111","数据不足","00","69905","00011111","286331153","11111111","286331137","11111101","数据不足","00","-","00"
